page_id,thread,user_id,is_attacker,is_target
1778438.0,8,4293477.0,0,1
1778438.0,8,21111806.0,1,0
1779278.0,3,23133412.0,1,0
1801955.0,3,3810835.0,1,0
1801955.0,3,2135199.0,0,1
1801955.0,5,24730487.0,1,0
1810375.0,0,14419815.0,1,0
1810375.0,0,2299668.0,0,1
1810375.0,0,5893912.0,0,1
1810375.0,0,10612090.0,0,1
1810375.0,0,1616157.0,0,1
1810375.0,3,158051.0,0,1
1810375.0,3,14419815.0,1,0
1810375.0,5,5893912.0,0,1
1810375.0,5,3031975.0,0,1
1810375.0,5,14419815.0,1,0
1810375.0,6,22369954.0,0,1
1810375.0,6,8624548.0,0,1
1810375.0,6,14419815.0,1,0
1810375.0,6,6604363.0,1,0
1810375.0,6,26606.0,1,0
1810375.0,6,10612090.0,0,1
1810375.0,6,1616157.0,0,1
1810375.0,6,33566.0,0,1
1810375.0,6,2663551.0,1,0
1810375.0,7,22369954.0,0,1
1810375.0,7,6604363.0,1,0
1810375.0,7,2663551.0,0,1
1810375.0,7,14419815.0,1,0
1810375.0,8,22369954.0,0,1
1810375.0,8,8624548.0,0,1
1810375.0,8,14419815.0,1,0
1810375.0,8,6604363.0,1,0
1810375.0,8,1329099.0,0,1
1810375.0,8,6350955.0,0,1
1810375.0,8,764861.0,0,1
1810375.0,8,724850.0,0,1
1810375.0,8,17594517.0,0,1
1810375.0,8,5015256.0,0,1
1810375.0,8,10612090.0,1,0
1810375.0,8,1616157.0,0,1
1810375.0,8,4064894.0,0,1
1810375.0,8,2663551.0,1,0
1810375.0,9,23860792.0,0,1
1810375.0,9,10612090.0,1,0
1810375.0,9,1616157.0,0,1
1810375.0,9,14419815.0,0,1
1820102.0,1,609725.0,1,0
1825730.0,0,20843504.0,1,0
1825730.0,0,19235292.0,0,1
1825730.0,0,254824.0,0,1
1877386.0,5,26211130.0,0,1
1877386.0,5,26214836.0,1,0
1891950.0,5,25793681.0,1,0
1908656.0,0,1988889.0,0,1
1908656.0,0,14385212.0,1,0
1924247.0,2,3690966.0,1,0
1924247.0,2,5473711.0,0,1
1993744.0,1,5674692.0,1,0
2008387.0,15,16635488.0,0,1
2008387.0,15,129409.0,0,1
2008387.0,15,8085569.0,0,1
2008387.0,15,305540.0,0,1
2008387.0,15,20533638.0,0,1
2008387.0,15,199625.0,0,1
2008387.0,15,6209803.0,0,1
2008387.0,15,18920941.0,0,1
2008387.0,15,2208207.0,0,1
2008387.0,15,1306352.0,0,1
2008387.0,15,16696692.0,0,1
2008387.0,15,7477589.0,0,1
2008387.0,15,1686264.0,1,0
2008387.0,16,23124722.0,1,0
2008387.0,16,6209803.0,0,1
2008387.0,16,16696692.0,0,1
2008387.0,29,1640548.0,0,1
2008387.0,29,6200168.0,0,1
2008387.0,29,6105166.0,1,0
2008387.0,29,18395284.0,0,1
2008387.0,29,14101812.0,0,1
2008387.0,29,1686264.0,0,1
2008387.0,29,2428506.0,0,1
2022128.0,1,8363265.0,0,1
2022128.0,1,19582988.0,1,0
2024177.0,0,219546.0,1,0
2024177.0,0,687244.0,0,1
2024177.0,0,10038452.0,0,1
2024177.0,0,2663551.0,0,1
2024177.0,1,687244.0,0,1
2024177.0,1,2663551.0,1,0
2025310.0,4,4961632.0,0,1
2025310.0,4,13211778.0,1,0
2025310.0,4,2288014.0,0,1
2027789.0,2,6727907.0,1,0
2027789.0,2,20892232.0,0,1
2027789.0,2,8019733.0,0,1
2027789.0,2,29210.0,0,1
2027789.0,2,7323.0,0,1
2039428.0,1,7830073.0,0,1
2039428.0,1,4293477.0,1,0
2039428.0,4,7830073.0,1,0
2039428.0,4,14607955.0,0,1
2068946.0,6,8624548.0,1,0
2068946.0,6,18971109.0,0,1
2068946.0,6,137994.0,0,1
2068946.0,6,15815756.0,0,1
2068946.0,6,82481.0,0,1
2068946.0,6,28438.0,0,1
2068946.0,6,281303.0,0,1
2068946.0,6,10071161.0,0,1
2068946.0,6,19532283.0,0,1
2068946.0,6,19834941.0,0,1
2068946.0,6,10458878.0,0,1
2068946.0,6,12830815.0,0,1
2110267.0,4,20597344.0,0,1
2110267.0,4,13146241.0,0,1
2110267.0,4,21641792.0,0,1
2110267.0,4,5471367.0,0,1
2110267.0,4,2474829.0,0,1
2110267.0,4,18111470.0,1,0
2110267.0,4,15486163.0,0,1
2110267.0,4,15304212.0,0,1
2110267.0,4,14359838.0,0,1
2110267.0,4,20522655.0,0,1
2185238.0,2,12611729.0,1,0
2185238.0,2,842922.0,0,1
2191428.0,1,8973808.0,0,1
2191428.0,1,21869419.0,1,0
2191428.0,1,25548028.0,0,1
2191428.0,1,19992876.0,0,1
2193292.0,3,2846386.0,0,1
2193292.0,3,11677590.0,1,0
2198590.0,1,1827336.0,0,1
2198590.0,1,6484069.0,1,0
2218622.0,8,19034339.0,1,0
2218622.0,8,4280259.0,0,1
2221228.0,4,20123115.0,0,1
2221228.0,4,26952716.0,0,1
2221228.0,4,2483182.0,0,1
2221228.0,4,5795695.0,0,1
2221228.0,4,1763353.0,0,1
2221228.0,4,20131486.0,1,0
2228812.0,0,9210971.0,1,0
2250996.0,5,981985.0,0,1
2250996.0,5,270413.0,0,1
2250996.0,5,628625.0,0,1
2250996.0,5,11184537.0,0,1
2250996.0,5,19215612.0,1,0
2250996.0,5,10458878.0,0,1
2250996.0,7,492929.0,0,1
2250996.0,7,11898625.0,0,1
2250996.0,7,1005449.0,0,1
2250996.0,7,12109580.0,0,1
2250996.0,7,121745.0,0,1
2250996.0,7,628625.0,0,1
2250996.0,7,11184537.0,0,1
2250996.0,7,553121.0,0,1
2250996.0,7,985645.0,0,1
2250996.0,7,19204020.0,0,1
2250996.0,7,638137.0,0,1
2250996.0,7,1894081.0,1,0
2250996.0,7,17615560.0,0,1
2250996.0,7,270413.0,0,1
2250996.0,7,22307024.0,0,1
2250996.0,7,704854.0,0,1
2250996.0,7,283225.0,0,1
2250996.0,7,981985.0,0,1
2250996.0,7,19215612.0,1,0
2250996.0,7,10458878.0,0,1
2255785.0,2,12949512.0,1,0
2255785.0,2,612714.0,1,0
2255785.0,2,1179460.0,0,1
2255785.0,2,25288150.0,0,1
2255785.0,3,4280259.0,0,1
2255785.0,3,1179460.0,0,1
2255785.0,3,1304678.0,0,1
2255785.0,3,4373143.0,0,1
2255785.0,3,14646698.0,1,0
2255785.0,3,26023211.0,1,0
2255785.0,3,348139.0,0,1
2255785.0,3,2153309.0,0,1
2255785.0,3,12144015.0,0,1
2255785.0,3,196498.0,0,1
2255785.0,3,2101300.0,0,1
2255785.0,3,25941813.0,0,1
2255785.0,3,25794966.0,1,0
2255785.0,3,378390.0,0,1
2255785.0,3,25986132.0,0,1
2255785.0,3,10071161.0,0,1
2255785.0,3,16852829.0,0,1
2271530.0,4,12571138.0,0,1
2271530.0,4,19404073.0,0,1
2271530.0,4,16149514.0,0,1
2271530.0,4,6209803.0,0,1
2271530.0,4,1998764.0,0,1
2271530.0,4,3796466.0,0,1
2271530.0,4,17794675.0,0,1
2271530.0,4,4967956.0,0,1
2271530.0,4,20932601.0,0,1
2271530.0,4,59005.0,1,0
2272040.0,3,198562.0,0,1
2272040.0,3,20894406.0,1,0
2272040.0,3,21033174.0,0,1
2272040.0,3,31706.0,0,1
2272040.0,3,2829979.0,0,1
2272040.0,3,6910780.0,0,1
2272040.0,12,198562.0,0,1
2272040.0,12,21214147.0,0,1
2272040.0,12,1179460.0,0,1
2272040.0,12,10006598.0,0,1
2272040.0,12,21423047.0,0,1
2272040.0,12,22194470.0,0,1
2272040.0,12,42630.0,0,1
2272040.0,12,21330448.0,0,1
2272040.0,12,15304212.0,0,1
2272040.0,12,21033174.0,0,1
2272040.0,12,22354262.0,0,1
2272040.0,12,20522655.0,1,0
2272040.0,16,21330448.0,0,1
2272040.0,16,1179460.0,0,1
2272040.0,16,15304212.0,1,0
2272040.0,16,20522655.0,0,1
2290726.0,4,664832.0,0,1
2290726.0,4,18566947.0,0,1
2290726.0,4,2524922.0,0,1
2290726.0,4,4894531.0,0,1
2290726.0,4,4782151.0,1,0
2290726.0,4,2563820.0,0,1
2290726.0,4,1247087.0,0,1
2290726.0,4,10064920.0,0,1
2290726.0,4,1763353.0,0,1
2290726.0,4,5183450.0,0,1
2319872.0,3,3965251.0,0,1
2319872.0,3,24869606.0,1,0
2319872.0,3,990214.0,0,1
2319872.0,3,10951369.0,0,1
2319872.0,3,4794125.0,0,1
2319872.0,3,6969879.0,0,1
2319872.0,3,220924.0,0,1
2348132.0,2,25587360.0,0,1
2348132.0,2,8363265.0,0,1
2348132.0,2,23703235.0,0,1
2348132.0,2,25532905.0,0,1
2348132.0,2,12160875.0,0,1
2348132.0,2,3045327.0,0,1
2348132.0,2,5183450.0,0,1
2348132.0,2,3094203.0,0,1
2348132.0,2,17539740.0,0,1
2348132.0,2,17823581.0,0,1
2348132.0,2,2863166.0,1,0
2348132.0,2,25571007.0,0,1
2351799.0,2,32104.0,0,1
2351799.0,2,2043211.0,1,0
2383460.0,2,5490874.0,1,0
2383460.0,2,4302594.0,0,1
2387843.0,9,15940481.0,0,1
2387843.0,9,26161890.0,1,0
2387843.0,9,1293253.0,0,1
2387843.0,9,14805163.0,0,1
2387843.0,9,7724.0,0,1
2387843.0,9,21856525.0,0,1
2387843.0,9,26026475.0,0,1
2387843.0,9,1925612.0,0,1
2387843.0,9,6350448.0,0,1
2387843.0,9,21617750.0,1,0
2387843.0,9,125787.0,0,1
2387843.0,9,10458878.0,0,1
2412500.0,4,84755.0,1,0
2412500.0,4,15304212.0,0,1
2416091.0,2,26449962.0,1,0
2465288.0,2,145185.0,0,1
2465288.0,2,589223.0,0,1
2465288.0,2,2663551.0,1,0
2477260.0,1,21173289.0,1,0
2477260.0,1,7310206.0,0,1
2494542.0,11,4302594.0,0,1
2494542.0,11,15938979.0,0,1
2494542.0,11,6200168.0,0,1
2494542.0,11,12931721.0,1,0
2494542.0,11,6209803.0,0,1
2494542.0,11,1254771.0,0,1
2494542.0,11,803092.0,0,1
2494542.0,11,700244.0,0,1
2494542.0,11,1485942.0,1,0
2494542.0,11,125436.0,0,1
2518153.0,5,6209803.0,1,0
2518153.0,5,1306479.0,0,1
2521078.0,0,1727744.0,0,1
2521078.0,0,5420522.0,0,1
2521078.0,0,134766.0,0,1
2521078.0,0,16487455.0,1,0
2557594.0,0,10239913.0,0,1
2557594.0,0,13662.0,0,1
2557594.0,0,12366759.0,1,0
2566445.0,0,21454509.0,1,0
2567195.0,2,25547203.0,1,0
2567195.0,2,20584964.0,0,1
2567195.0,2,8144267.0,0,1
2567195.0,2,262716.0,0,1
2568203.0,3,8481033.0,0,1
2568203.0,3,4656953.0,0,1
2568203.0,3,21261095.0,1,0
2575931.0,2,17622016.0,1,0
2575931.0,2,415269.0,0,1
2575931.0,2,8567476.0,0,1
2575931.0,2,8731061.0,0,1
2575931.0,2,1216158.0,0,1
2589075.0,1,23498277.0,0,1
2589075.0,1,42630.0,0,1
2589075.0,1,595371.0,0,1
2589075.0,1,613068.0,0,1
2589075.0,1,16909869.0,0,1
2589075.0,1,25478895.0,1,0
2589075.0,1,409043.0,0,1
2589075.0,1,6569657.0,0,1
2589075.0,1,6488475.0,0,1
2661112.0,0,1219841.0,0,1
2661112.0,0,12747106.0,0,1
2661112.0,0,10006598.0,0,1
2661112.0,0,1698793.0,0,1
2661112.0,0,2241258.0,0,1
2661112.0,0,20322222.0,0,1
2661112.0,0,16596947.0,1,0
2661112.0,0,16833044.0,0,1
2661112.0,0,4885781.0,0,1
2661112.0,0,15691190.0,0,1
2661112.0,0,685491.0,0,1
2661112.0,0,5044346.0,0,1
2661112.0,0,1307262.0,0,1
2661112.0,3,15151559.0,0,1
2661112.0,3,16214922.0,0,1
2661112.0,3,736651.0,1,0
2661112.0,3,14444330.0,0,1
2661112.0,3,1835211.0,0,1
2661112.0,3,19502158.0,0,1
2661112.0,3,507787.0,0,1
2661112.0,3,18501777.0,0,1
2661112.0,3,16596947.0,1,0
2661112.0,3,1616157.0,0,1
2661112.0,3,3507551.0,0,1
2661112.0,8,3210516.0,0,1
2661112.0,8,1616157.0,1,0
2661112.0,8,3705239.0,0,1
2679974.0,6,21847897.0,1,0
2692114.0,1,26442983.0,1,0
2772283.0,1,15940481.0,1,0
2772283.0,1,1400373.0,0,1
2805624.0,0,5661201.0,1,0
2857872.0,3,1197008.0,1,0
2857872.0,3,17812083.0,0,1
2857872.0,3,2700175.0,0,1
2859971.0,4,840224.0,1,0
2859971.0,4,869314.0,0,1
2859971.0,4,245398.0,0,1
2859971.0,4,901576.0,0,1
2871205.0,3,3193240.0,1,0
2871205.0,3,220596.0,0,1
2871205.0,3,2164608.0,0,1
2897102.0,2,13106429.0,1,0
2906795.0,1,1606041.0,0,1
2906795.0,1,2663551.0,1,0
2917211.0,0,20663116.0,1,0
2921392.0,17,23824585.0,1,0
2921392.0,17,6889998.0,0,1
2921392.0,17,26077874.0,0,1
2921392.0,17,9512987.0,0,1
2921392.0,17,9238235.0,1,0
2930688.0,2,11000319.0,1,0
2935967.0,3,22657380.0,0,1
2935967.0,3,9813438.0,1,0
2952250.0,1,10412547.0,1,0
2954517.0,2,10001192.0,1,0
2954517.0,2,142435.0,0,1
2954517.0,2,700244.0,0,1
2969943.0,0,15929465.0,0,1
2969943.0,0,19008077.0,1,0
2989043.0,2,8515513.0,0,1
2989043.0,2,21028228.0,1,0
2989043.0,2,6448062.0,0,1
2989043.0,2,413903.0,0,1
2994287.0,6,19722671.0,1,0
3020527.0,4,25501022.0,1,0
3106108.0,1,7411880.0,0,1
3106108.0,1,5253460.0,1,0
3106108.0,1,735741.0,0,1
3119585.0,3,20814709.0,1,0
3119585.0,3,1304678.0,0,1
3119585.0,3,4709.0,0,1
3131856.0,1,20109678.0,0,1
3131856.0,1,4967956.0,0,1
3131856.0,1,10006598.0,1,0
3259294.0,3,49920.0,0,1
3259294.0,3,3736169.0,1,0
3259294.0,3,20867061.0,0,1
3270913.0,1,1752945.0,0,1
3270913.0,1,23483242.0,1,0
3270913.0,1,2884580.0,0,1
3270913.0,1,7293201.0,0,1
3279729.0,10,19687563.0,1,0
3299151.0,5,15587456.0,0,1
3299151.0,5,7216230.0,0,1
3299151.0,5,6935785.0,1,0
3299151.0,5,13266874.0,0,1
3299151.0,5,10288349.0,0,1
3306829.0,2,6165960.0,0,1
3306829.0,2,14424573.0,1,0
3319479.0,0,1357713.0,1,0
3319479.0,0,19002428.0,0,1
3331125.0,1,21580645.0,1,0
3334058.0,4,2016094.0,1,0
3336018.0,0,13935960.0,0,1
3336018.0,0,2663551.0,1,0
3339283.0,18,24349090.0,1,0
3339283.0,18,11801436.0,0,1
3339283.0,18,17245815.0,0,1
3359922.0,2,20800274.0,1,0
3359922.0,2,12544436.0,0,1
3360212.0,1,23793028.0,0,1
3360212.0,1,9384.0,0,1
3360212.0,1,82697.0,0,1
3360212.0,1,152627.0,0,1
3360212.0,1,949717.0,1,0
3365565.0,2,18474721.0,0,1
3365565.0,2,4709.0,0,1
3365565.0,2,7554154.0,0,1
3365565.0,2,409043.0,0,1
3365565.0,2,2663551.0,1,0
3365565.0,12,21767729.0,1,0
3365565.0,12,15227478.0,0,1
3365565.0,12,145185.0,0,1
3414416.0,3,877242.0,1,0
3433959.0,3,51464.0,0,1
3433959.0,3,4649353.0,0,1
3433959.0,3,9266570.0,0,1
3433959.0,3,176273.0,0,1
3433959.0,3,418835.0,0,1
3433959.0,3,15164962.0,0,1
3433959.0,3,21154989.0,0,1
3433959.0,3,44846.0,0,1
3433959.0,3,7830073.0,0,1
3433959.0,3,4656953.0,0,1
3433959.0,3,834113.0,0,1
3433959.0,3,1590599.0,0,1
3433959.0,3,10574558.0,0,1
3433959.0,3,18522464.0,0,1
3433959.0,3,296422.0,0,1
3433959.0,3,21166054.0,0,1
3433959.0,3,16997097.0,0,1
3433959.0,3,18612333.0,0,1
3433959.0,3,19522288.0,0,1
3433959.0,3,3349235.0,1,0
3433959.0,3,15494259.0,0,1
3433959.0,3,19049590.0,0,1
3433959.0,3,13902714.0,0,1
3433959.0,17,51464.0,1,0
3433959.0,17,8929032.0,0,1
3433959.0,17,9266570.0,0,1
3433959.0,17,44062.0,1,0
3433959.0,17,7131173.0,0,1
3433959.0,17,14450599.0,0,1
3433959.0,17,95921.0,0,1
3433959.0,17,4656953.0,0,1
3433959.0,17,834113.0,0,1
3433959.0,17,933709.0,0,1
3433959.0,17,14607955.0,0,1
3433959.0,17,318807.0,0,1
3433959.0,17,23076956.0,0,1
3433959.0,17,8185953.0,0,1
3433959.0,17,16877794.0,0,1
3433959.0,17,2097765.0,0,1
3433959.0,17,1538022.0,0,1
3433959.0,17,14777450.0,0,1
3433959.0,17,3349235.0,0,1
3433959.0,17,9475572.0,0,1
3433959.0,17,2745211.0,0,1
3433959.0,24,8929032.0,0,1
3433959.0,24,16997097.0,0,1
3433959.0,24,9266570.0,0,1
3433959.0,24,25019820.0,1,0
3433959.0,24,18612333.0,0,1
3433959.0,24,2430926.0,0,1
3433959.0,24,15494259.0,0,1
3433959.0,24,16819125.0,0,1
3433959.0,25,2595136.0,0,1
3433959.0,25,18522464.0,0,1
3433959.0,25,51464.0,1,0
3433959.0,25,16997097.0,0,1
3433959.0,25,4649353.0,0,1
3433959.0,25,3341545.0,0,1
3433959.0,25,8929032.0,0,1
3433959.0,25,18612333.0,0,1
3433959.0,25,2430926.0,0,1
3433959.0,25,9266570.0,0,1
3433959.0,25,21929136.0,0,1
3433959.0,25,95921.0,0,1
3433959.0,25,16819125.0,0,1
3433959.0,25,4656953.0,0,1
3433959.0,25,9607385.0,0,1
3433959.0,25,11760349.0,0,1
3433959.0,27,434947.0,0,1
3433959.0,27,19694086.0,0,1
3433959.0,27,51464.0,0,1
3433959.0,27,9266570.0,0,1
3433959.0,27,3728783.0,0,1
3433959.0,27,6412702.0,0,1
3433959.0,27,26524454.0,0,1
3433959.0,27,106922.0,0,1
3433959.0,27,476591.0,0,1
3433959.0,27,951.0,0,1
3433959.0,27,4656953.0,0,1
3433959.0,27,9505858.0,0,1
3433959.0,27,20958020.0,0,1
3433959.0,27,2430926.0,0,1
3433959.0,27,13455310.0,0,1
3433959.0,27,19893209.0,0,1
3433959.0,27,8185953.0,0,1
3433959.0,27,1538022.0,0,1
3433959.0,27,16997097.0,0,1
3433959.0,27,21573361.0,0,1
3433959.0,27,3349235.0,1,0
3433959.0,27,9475572.0,0,1
3433959.0,27,16019967.0,0,1
3440371.0,0,1576964.0,0,1
3440371.0,0,11799944.0,0,1
3440371.0,0,770058.0,1,0
3440371.0,0,271376.0,0,1
3440371.0,0,11296535.0,0,1
3440371.0,0,16043543.0,0,1
3440371.0,0,3835673.0,0,1
3440371.0,0,22792735.0,0,1
3440371.0,0,5865511.0,0,1
3440371.0,0,8043052.0,0,1
3440371.0,0,22777007.0,0,1
3440371.0,0,14678196.0,0,1
3440371.0,0,7801539.0,0,1
3440371.0,0,15887300.0,0,1
3440371.0,0,9612106.0,0,1
3440371.0,0,21840846.0,0,1
3440371.0,0,16596947.0,0,1
3440371.0,0,14596827.0,0,1
3440371.0,0,22603630.0,0,1
3440371.0,0,70142.0,0,1
3489028.0,0,7234560.0,1,0
3489028.0,0,4302594.0,0,1
3489028.0,0,13948933.0,0,1
3489028.0,0,977546.0,0,1
3489028.0,0,20524173.0,0,1
3489028.0,0,2195726.0,0,1
3489028.0,0,12617106.0,0,1
3489028.0,0,3810835.0,0,1
3489028.0,0,2299668.0,0,1
3489028.0,0,28438.0,0,1
3489028.0,0,878749.0,0,1
3489028.0,0,406816.0,0,1
3489028.0,0,1176363.0,0,1
3489028.0,0,985645.0,0,1
3489028.0,0,3841074.0,0,1
3489028.0,0,20423096.0,1,0
3489028.0,0,15216445.0,0,1
3489028.0,0,8085569.0,0,1
3489028.0,0,19008077.0,0,1
3489028.0,0,409043.0,0,1
3489028.0,0,589268.0,0,1
3489028.0,0,20119125.0,0,1
3489028.0,0,5183450.0,0,1
3489028.0,0,5773149.0,0,1
3489028.0,0,98020.0,0,1
3489028.0,0,4293477.0,0,1
3489028.0,0,1414762.0,0,1
3489028.0,0,4209904.0,0,1
3489028.0,8,7234560.0,0,1
3489028.0,8,4302594.0,0,1
3489028.0,8,13148932.0,0,1
3489028.0,8,18974729.0,0,1
3489028.0,8,2195726.0,0,1
3489028.0,8,3810835.0,0,1
3489028.0,8,13845537.0,0,1
3489028.0,8,110755.0,0,1
3489028.0,8,11185701.0,0,1
3489028.0,8,3841074.0,1,0
3489028.0,8,8085569.0,0,1
3489028.0,8,4961632.0,0,1
3489028.0,8,2253537.0,0,1
3489028.0,8,18474721.0,0,1
3489028.0,8,889954.0,0,1
3489028.0,8,13159908.0,0,1
3489028.0,8,4293477.0,0,1
3489028.0,8,910180.0,0,1
3489028.0,8,21169899.0,0,1
3489028.0,15,8085569.0,1,0
3489028.0,15,21914209.0,0,1
3489028.0,15,18474721.0,0,1
3489028.0,15,13148932.0,0,1
3489028.0,15,12717612.0,0,1
3489028.0,15,21877613.0,0,1
3489028.0,15,2195726.0,0,1
3489028.0,15,3841074.0,0,1
3489028.0,15,3810835.0,0,1
3489028.0,27,8085569.0,0,1
3489028.0,27,4302594.0,0,1
3489028.0,27,5861.0,0,1
3489028.0,27,19008077.0,1,0
3489028.0,27,3841074.0,0,1
3489028.0,27,3810835.0,0,1
3491273.0,0,20588677.0,1,0
3491273.0,0,20588550.0,1,0
3491273.0,0,20588458.0,1,0
3491273.0,0,20588626.0,1,0
3491273.0,0,20588605.0,1,0
3492513.0,4,6209803.0,0,1
3492513.0,4,308199.0,1,0
3494380.0,3,834113.0,0,1
3494380.0,3,25932227.0,0,1
3494380.0,3,589223.0,0,1
3494380.0,3,8481033.0,0,1
3494380.0,3,8729451.0,0,1
3494380.0,3,26576882.0,1,0
3494380.0,3,15354706.0,0,1
3494380.0,3,21345908.0,0,1
3495983.0,5,6938368.0,0,1
3495983.0,5,28065.0,0,1
3495983.0,5,18474721.0,0,1
3495983.0,5,19156193.0,0,1
3495983.0,5,2884580.0,0,1
3495983.0,5,8929032.0,0,1
3495983.0,5,3664424.0,0,1
3495983.0,5,1414762.0,0,1
3495983.0,5,293035.0,0,1
3495983.0,5,3660044.0,0,1
3495983.0,5,6660588.0,0,1
3495983.0,5,44750.0,0,1
3495983.0,5,161456.0,0,1
3495983.0,5,20840978.0,0,1
3495983.0,5,13560851.0,0,1
3495983.0,5,23976665.0,1,0
3495983.0,5,17209722.0,0,1
3495983.0,5,18173407.0,0,1
3495983.0,13,1274244.0,0,1
3495983.0,13,16837384.0,0,1
3495983.0,13,3660044.0,0,1
3495983.0,13,162702.0,0,1
3495983.0,13,15626255.0,0,1
3495983.0,13,12256142.0,0,1
3495983.0,13,125459.0,0,1
3495983.0,13,204692.0,0,1
3495983.0,13,24975255.0,1,0
3495983.0,13,24123801.0,0,1
3495983.0,13,3835673.0,0,1
3495983.0,13,4022432.0,0,1
3495983.0,13,28065.0,0,1
3495983.0,13,9384.0,0,1
3495983.0,13,161456.0,0,1
3495983.0,13,23215921.0,0,1
3495983.0,13,16277042.0,0,1
3495983.0,13,7862196.0,0,1
3495983.0,13,220877.0,0,1
3495983.0,13,21349714.0,0,1
3495983.0,13,893398.0,0,1
3495983.0,13,18633052.0,0,1
3495983.0,13,18474721.0,0,1
3495983.0,13,20811363.0,0,1
3495983.0,13,4293477.0,0,1
3495983.0,13,602857.0,0,1
3495983.0,13,20339178.0,0,1
3495983.0,13,1414762.0,0,1
3495983.0,13,14450285.0,0,1
3495983.0,13,24180206.0,0,1
3495983.0,13,18907122.0,0,1
3495983.0,13,3349235.0,0,1
3495983.0,13,17209722.0,0,1
3495983.0,13,406014.0,0,1
3495983.0,15,656385.0,0,1
3495983.0,15,21352455.0,0,1
3495983.0,15,17859592.0,0,1
3495983.0,15,11250185.0,0,1
3495983.0,15,2548235.0,0,1
3495983.0,15,15659022.0,0,1
3495983.0,15,1879566.0,0,1
3495983.0,15,16049168.0,0,1
3495983.0,15,1450511.0,0,1
3495983.0,15,16154640.0,0,1
3495983.0,15,13560851.0,0,1
3495983.0,15,125459.0,0,1
3495983.0,15,17605651.0,0,1
3495983.0,15,17917469.0,0,1
3495983.0,15,8835102.0,0,1
3495983.0,15,1703457.0,0,1
3495983.0,15,23317540.0,0,1
3495983.0,15,1843750.0,0,1
3495983.0,15,23872047.0,0,1
3495983.0,15,152627.0,0,1
3495983.0,15,20892232.0,0,1
3495983.0,15,8606792.0,0,1
3495983.0,15,19502158.0,0,1
3495983.0,15,25360468.0,0,1
3495983.0,15,5886041.0,0,1
3495983.0,15,17183833.0,0,1
3495983.0,15,25398874.0,0,1
3495983.0,15,54381.0,0,1
3495983.0,15,9614959.0,0,1
3495983.0,15,13343859.0,0,1
3495983.0,15,15476.0,0,1
3495983.0,15,14718077.0,0,1
3495983.0,15,1300609.0,0,1
3495983.0,15,18495106.0,0,1
3495983.0,15,5718152.0,0,1
3495983.0,15,1845390.0,0,1
3495983.0,15,150159.0,0,1
3495983.0,15,5195920.0,0,1
3495983.0,15,290446.0,0,1
3495983.0,15,6804626.0,0,1
3495983.0,15,10781844.0,0,1
3495983.0,15,19269270.0,0,1
3495983.0,15,245398.0,0,1
3495983.0,15,4022432.0,0,1
3495983.0,15,293035.0,0,1
3495983.0,15,161456.0,0,1
3495983.0,15,17900209.0,0,1
3495983.0,15,772789.0,0,1
3495983.0,15,22872773.0,0,1
3495983.0,15,18474721.0,1,0
3495983.0,15,18794213.0,0,1
3495983.0,15,24186086.0,0,1
3495983.0,15,695532.0,0,1
3495983.0,15,4714735.0,0,1
3495983.0,15,25364719.0,0,1
3495983.0,15,6935794.0,0,1
3495983.0,15,3349235.0,0,1
3495983.0,15,15991542.0,0,1
3495983.0,15,6991608.0,0,1
3495983.0,15,4264700.0,1,0
3495983.0,15,29958.0,0,1
3495983.0,15,3835673.0,0,1
3495983.0,15,15130.0,0,1
3495983.0,15,25360671.0,0,1
3495983.0,15,7798562.0,0,1
3495983.0,15,19235.0,0,1
3495983.0,15,114479.0,0,1
3495983.0,15,1100608.0,0,1
3495983.0,15,25365320.0,0,1
3495983.0,15,57673.0,0,1
3495983.0,15,7041873.0,0,1
3495983.0,15,141654.0,0,1
3495983.0,15,8671575.0,0,1
3495983.0,15,141662.0,0,1
3495983.0,15,19382112.0,0,1
3495983.0,15,12237153.0,0,1
3495983.0,15,12068706.0,0,1
3495983.0,15,4293477.0,0,1
3495983.0,15,25361771.0,0,1
3495983.0,15,1623918.0,0,1
3495983.0,15,8568686.0,0,1
3495983.0,15,25432954.0,0,1
3495983.0,15,17741185.0,0,1
3495983.0,15,10948993.0,0,1
3495983.0,15,13545349.0,0,1
3495983.0,15,417165.0,0,1
3495983.0,15,1759632.0,0,1
3495983.0,15,24123801.0,0,1
3495983.0,15,24437146.0,0,1
3495983.0,15,610202.0,0,1
3495983.0,15,15366045.0,0,1
3495983.0,15,1387941.0,0,1
3495983.0,15,6320553.0,0,1
3495983.0,15,257974.0,0,1
3495983.0,15,437689.0,0,1
3495983.0,15,13266874.0,0,1
3495983.0,15,9813438.0,0,1
3495983.0,15,213442.0,0,1
3495983.0,15,5049795.0,0,1
3495983.0,15,144838.0,0,1
3495983.0,15,21563339.0,0,1
3495983.0,15,23085006.0,0,1
3495983.0,15,16596947.0,0,1
3495983.0,15,893398.0,0,1
3495983.0,15,55767.0,0,1
3495983.0,15,23022040.0,0,1
3495983.0,15,25363421.0,0,1
3495983.0,15,13622240.0,0,1
3495983.0,15,2884580.0,0,1
3495983.0,15,21372901.0,0,1
3495983.0,15,6849511.0,0,1
3495983.0,15,25002473.0,0,1
3495983.0,15,4871659.0,0,1
3495983.0,15,12773868.0,0,1
